Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Bloodoath Signet,Ritualist's Treasured Ring,Decanter of Anima-Charged Winds,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,,97577933,
Wing Commander's Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Inscrutable Quantum Device,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,210056226,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Stonewrought Armplates,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Twisted Witherroot Band,Anima Field Emitter,Slimy Consumptive Organ,Cloak of the Makers,Gorestained Cleaver,The Boreal Guard,Tabard of Summer Flames,191469178,
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Ceremonial Parade Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Hardened Castle Crushers,Death God's Signet,Signet of the False Accuser,Overwhelming Power Crystal,Blood-Spattered Scale,Cloak of Coordination,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,210012493,Fashionable Undershirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Death God's Signet,Sinful Gladiator's Signet,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Badge of Ferocity,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,,197433936,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Valinor's Ground Pounders,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Overwhelming Power Crystal,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Ascended,160786498,Fashionable Undershirt
Sinful Aspirant's Plate Helm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Sinful Gladiator's Plate Wargreaves,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Sinful Gladiator's Signet,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,176008983,
Shadowghast Helm,Sin Stained Pendant,Sapsteel Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Signet of the False Accuser,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,42166217,Blue Martial Shirt
Darkfrost Helmet,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,Tabard of the Ascended,176954223,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Darkmoon Deck: Voracity,Mantle of Manifest Sins,Supercollider,Encrusted Canopic Lid,Renowned Guild Tabard,163003050,
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Muckwallow Stompers,Sinful Gladiator's Plate Wristguards,Fleshfused Crushers,Hyperlight Band,Stitchflesh's Misplaced Signet,Bladedancer's Armor Kit,Darkmoon Deck: Voracity,Sinful Gladiator's Drape,Sophisticated Bonecracker,Barricade of the Endless Empire,,245082201,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Death God's Signet,Hyperlight Band,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,Argent Crusader's Tabard,112171834,Wraps of the Blood-Soaked Brawler
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Muckwallow Stompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Twisted Witherroot Band,Ritual Commander's Ring,Bladedancer's Armor Kit,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Supercollider,Elysian Sentinel's Aegis,Renowned Guild Tabard,83072681,Brucehide Jersey
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Dragonslayer's Brace,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,96517044,
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Band of the Risen Bonelord,Anima Field Emitter,Splintered Heart of Al'ar,Cowled Batwing Cloak,Engorged Worm Smasher,Sinful Gladiator's Guard,Tabard of the Ascended,124797867,Observer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Bone Band,Ring of Perpetual Conflict,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Drape of Twisted Loyalties,Engorged Worm Smasher,Elysian Sentinel's Aegis,,65119615,Artisan Member's Shirt
Casque of the Path,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Shadowghast Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Punishing Loop,Band of the Risen Bonelord,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinsmasher,Chyrus's Crest of Hope,Warden's Tabard,113206965,
Shadowghast Helm,Muckformed Chain Choker,Shoulderplates of the Deconstructor,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Dynamo Doomstompers,Horologist's Wristguards,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Bloodoath Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Ice Layered Barrier,Tabard of the Lightbringer,118225113,
Selfless Collector's GreatHelm,Azure-Venom Choker,Shadowghast Pauldrons,Selfless Collector's Chestplate,Selfless Collector's Girdle,Legplates of Unholy Frenzy,Dynamo Doomstompers,Vambraces of the Depraved Warden,Hardened Castle Crushers,Death God's Signet,Hyperlight Band,Phial of Putrefaction,Blood-Spattered Scale,Shroud of the Penitent,Gorestained Cleaver,Acidslough Bulwark,Tabard of the Lightbringer,68788155,Precious' Ribbon
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Shoulderblade Vambraces,Sinful Gladiator's Plate Handguards,Arachnid Cipher Ring,Sinful Gladiator's Ring,Gluttonous Spike,Anima Field Emitter,Drape of Twisted Loyalties,Sinsmasher,Barricade of the Endless Empire,Tabard of the Ascended,136530727,
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Death God's Signet,Bloodoath Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Shroud of the Penitent,Axe of the Deadgrove,Acidslough Bulwark,,147510448,
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Binding of Warped Desires,Gormshell Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Desm's Fistos,Ritual Bone Band,Signet of the False Accuser,Pulsating Stoneheart,Overwhelming Power Crystal,Cloak of Enveloping Manifestations,Supercollider,Acidslough Bulwark,,18516300,
Plague Handler's Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritual Bone Band,Ritual Commander's Ring,Darkmoon Deck: Indomitable,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Kudebeh's Remarkable Targe,Orgrimmar Tabard,184595604,Green Holiday Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,Army of the Light Tabard,155419208,White Swashbuckler's Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Bone Band,Hyperlight Band,Splintered Heart of Al'ar,Gluttonous Spike,Cowled Batwing Cloak,Gorestained Cleaver,Elysian Sentinel's Aegis,Tabard of the Protector,174639430,Artisan Officer's Shirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Sinful Gladiator's Emblem,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,176669731,
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Valorous Aegis Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Anima Field Emitter,Bargast's Leash,Drape of the Lithe,Engorged Worm Smasher,Acidslough Bulwark,Guild Tabard,85178300,Precious' Ribbon
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Gluttonous Spike,Slimy Consumptive Organ,Cowled Batwing Cloak,Supercollider,Acidslough Bulwark,,146796302,
Wing Commander's Helmet,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Gormshell Greaves,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Hardened Castle Crushers,Band of the Risen Bonelord,Shadowghast Ring,Slimy Consumptive Organ,Anima Field Emitter,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,,136676104,White Tuxedo Shirt
Oversized Centurion Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Twisted Witherroot Band,Ring of Perpetual Conflict,Inscrutable Quantum Device,Sinful Aspirant's Insignia of Alacrity,Dealer Xy'exa's Cape,Scithewood Scepter,Sinful Gladiator's Guard,,121949833,
Wrathbark Greathelm,Trailspinner Pendant,Dread Sentinel's Ebony Spaulders,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Shadowghast Sabatons,Hellhound Cuffs,Colossal Plate Gauntlets,Death God's Signet,Ritualist's Treasured Ring,Decanter of Anima-Charged Winds,Inscrutable Quantum Device,Cowled Batwing Cloak,Engorged Worm Smasher,Builwark of the Stone Legion,Tabard of the Lightbringer,132440046,Fashionable Undershirt
Selfless Collector's GreatHelm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Shadowghast Greaves,Selfless Collector's Warboots,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Most Regal Signet of Sire Denathrius,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Crest of the Legionnaire General,Supercollider,Acidslough Bulwark,,176203820,
Shadowghast Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Chestplate of the March Warden,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Stitchflesh's Misplaced Signet,Splintered Heart of Al'ar,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Supercollider,Barricade of the Endless Empire,Argent Crusader's Tabard,83134463,Precious' Ribbon
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Fleshfused Crushers,Bloodoath Signet,Death God's Signet,Gluttonous Spike,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Ascended,157187667,Red Linen Shirt
Wrathbark Greathelm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Grim-Veiled Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,,246114645,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Gormshell Greaves,Valinor's Ground Pounders,Hellhound Cuffs,Desm's Fistos,Bloodoath Signet,Ardent Sunstar Signet,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Gorestained Cleaver,Acidslough Bulwark,,112081530,
Shadowghast Helm,Sinful Aspirant's Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Colossal Plate Gauntlets,Hyperlight Band,Fleshfused Circle,Bargast's Leash,Macabre Sheet Music,Blighted Margrave's Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,,162704740,Red Linen Shirt
Wing Commander's Helmet,Grunge-Caked Collarbone,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stonebark Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Inscrutable Quantum Device,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Kudebeh's Remarkable Targe,Honor Hold Tabard,222664549,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Gluttonous Spike,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Darnassus Tabard,146223923,
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Selfless Collector's Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Death God's Signet,Anima Field Emitter,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sacred Sparrer's Edge,Sinful Gladiator's Guard,Tabard of the Dark Iron,174939990,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Bargast's Leash,Anima Field Emitter,Decadent Nathrian Shawl,Axe of the Deadgrove,Encrusted Canopic Lid,Horde Tabard,167538332,
Shieldguard's Greathelm,Charm of Eternal Winter,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Band of the Risen Bonelord,Splintered Heart of Al'ar,Bladedancer's Armor Kit,Mantle of Manifest Sins,Supercollider,Duskwarder Shield,Renowned Guild Tabard,150711276,
Wing Commander's Helmet,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestplate,Stoic Guardsman's Belt,Shieldguard's Greaves,Shadowghast Sabatons,Shoulderblade Vambraces,Guilewind Stone Talons,Ritual Commander's Ring,Sinful Gladiator's Signet,Anima Field Emitter,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Elysian Sentinel's Aegis,,108811606,
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Sapsteel Sabatons,Thunderous Echo Vambraces,Dread Sentinel's Ebony Grips,Shadowghast Ring,Twisted Witherroot Band,Blood-Spattered Scale,Sinful Gladiator's Medallion,Blighted Margrave's Cloak,Supercollider,Sinful Gladiator's Redoubt,Court of Harvesters Tabard,165211601,
Queensguard Greathelm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Stonebark Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Sapsteel Vambraces,Hardened Castle Crushers,Arachnid Cipher Ring,Shadowghast Ring,Overwhelming Power Crystal,Anima Field Emitter,Cowled Batwing Cloak,Stone-Sentinel Breaker,Bulwark of the Unbowed,Guild Tabard,140912481,Blue Martial Shirt
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Selfless Collector's Warboots,Hellhound Cuffs,Fogweaver Gauntlets,Ritual Bone Band,Signet of the False Accuser,Anima Field Emitter,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,157827110,
Darkfrost Helmet,Sinful Gladiator's Necklace,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Stonewrought Armplates,Distorted Construct's Gauntlets,Shadowghast Ring,Ritual Bone Band,Pulsating Stoneheart,Splintered Heart of Al'ar,Cowled Batwing Cloak,Ascended Gladius of Glory,Encrusted Canopic Lid,,93879153,
Wrathbark Greathelm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Abdominal Securing Chestguard,Selfless Collector's Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Hellhound Cuffs,Hardened Castle Crushers,Shadowghast Ring,Entwined Gorger Tendril,Anima Field Emitter,Macabre Sheet Music,Dealer Xy'exa's Cape,Sacred Sparrer's Edge,Encrusted Canopic Lid,,143546518,
Wrathbark Greathelm,Sinful Gladiator's Amulet,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestplate,Fused Bone Greatbelt,Sinful Gladiator's Plate Wargreaves,Sinful Gladiator's Plate Stompers,Shoulderblade Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Signet,Ritual Bone Band,Darkmoon Deck: Indomitable,Anima Field Emitter,Sinful Gladiator's Shawl,Sinful Aspirant's Mace,Acidslough Bulwark,,159977987,
Sinful Gladiator's Plate Helm,Trailspinner Pendant,Sinful Gladiator's Plate Shoulders,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Bargast's Leash,Blood-Spattered Scale,Grim-Veiled Cape,Supercollider,Builwark of the Stone Legion,Darnassus Tabard,64844964,
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shoulderplates of the Deconstructor,Breastplate of Otherworldly Influence,Dragonslayer's Brace,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Unfaltering Armguards,Guilewind Stone Talons,Twisted Witherroot Band,Shadowghast Ring,Pyrite Infuser,Splintered Heart of Al'ar,Drape of the Drakerider,Axe of the Deadgrove,Sinful Gladiator's Guard,Tabard of the Dark Iron,174538501,
